FIPS,Admin2,Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
NA,NA,NA,Afghanistan,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,33.93911,67.709953,157289,7308,NA,NA,Afghanistan,404.0475292795036,4.646224465792268
NA,NA,NA,Albania,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,41.1533,20.1683,199945,3096,NA,NA,Albania,6947.842101605393,1.5484258170997025
NA,NA,NA,Algeria,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,28.0339,1.6596,210531,6071,NA,NA,Algeria,480.1048859886867,2.8836608385463425
NA,NA,NA,Andorra,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,42.5063,1.5218,17115,131,NA,NA,Andorra,22151.038633275093,0.7654104586619924
NA,NA,NA,Angola,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-11.2027,17.8739,65168,1733,NA,NA,Angola,198.2823239924898,2.6592806285293396
NA,NA,NA,Antigua and Barbuda,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,17.0608,-61.7964,4141,117,NA,NA,Antigua and Barbuda,4228.616943060208,2.825404491668679
NA,NA,NA,Argentina,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-38.4161,-63.6167,5330748,116589,NA,NA,Argentina,11794.792243531956,2.187103948639103
NA,NA,NA,Armenia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,40.0691,45.0382,338518,7567,NA,NA,Armenia,11423.937495317616,2.235331651492683
NA,NA,Australian Capital Territory,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-35.4735,149.0124,2134,14,NA,NA,"Australian Capital Territory, Australia",498.4816631628124,0.6560449859418932
NA,NA,New South Wales,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-33.8688,151.2093,81916,628,NA,NA,"New South Wales, Australia",1009.0662724809066,0.7666389960447287
NA,NA,Northern Territory,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-12.4634,130.8456,292,0,NA,NA,"Northern Territory, Australia",118.89250814332247,0
NA,NA,Queensland,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-27.4698,153.0251,2130,7,NA,NA,"Queensland, Australia",41.63815853777734,0.3286384976525822
NA,NA,South Australia,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-34.9285,138.6007,932,4,NA,NA,"South Australia, Australia",53.06006262453743,0.4291845493562232
NA,NA,Tasmania,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-42.8821,147.3272,240,13,NA,NA,"Tasmania, Australia",44.817927170868344,5.416666666666667
NA,NA,Victoria,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-37.8136,144.9631,122890,1336,NA,NA,"Victoria, Australia",1853.5724520731835,1.0871511107494507
NA,NA,Western Australia,Australia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-31.9505,115.8605,1121,9,NA,NA,"Western Australia, Australia",42.613852353075345,0.8028545941123997
NA,NA,NA,Austria,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,47.5162,14.5501,1147912,15405,NA,NA,Austria,12879.674453721798,1.076901193539627
NA,NA,NA,Azerbaijan,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,40.1431,47.5769,588318,7856,NA,NA,Azerbaijan,5802.424753493257,1.3353322522853286
NA,NA,NA,Bahamas,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,25.025885,-78.035889,22791,671,NA,NA,Bahamas,5795.579379933273,2.9441446184897546
NA,NA,NA,Bahrain,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,26.0275,50.55,277690,1394,NA,NA,Bahrain,16319.50953905863,0.5019986315675754
NA,NA,NA,Bangladesh,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,23.685,90.3563,1576284,27981,NA,NA,Bangladesh,957.1254511288078,1.775124279634888
NA,NA,NA,Barbados,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,13.1939,-59.5432,25316,229,NA,NA,Barbados,8809.518009820058,0.9045662821930794
NA,NA,NA,Belarus,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,53.7098,27.9534,654718,5081,NA,NA,Belarus,6928.730646360728,0.7760593110316197
NA,NA,Antwerp,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,51.2195,4.4024,253162,0,NA,NA,"Antwerp, Belgium",13540.029843881202,0
NA,NA,Brussels,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.8503,4.3517,211032,0,NA,NA,"Brussels, Belgium",17322.481746432397,0
NA,NA,East Flanders,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,51.0362,3.7373,214385,0,NA,NA,"East Flanders, Belgium",14055.682492435692,0
NA,NA,Flemish Brabant,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.9167,4.5833,149493,0,NA,NA,"Flemish Brabant, Belgium",12933.6769786208,0
NA,NA,Hainaut,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.5257,4.0621,216114,0,NA,NA,"Hainaut, Belgium",16046.003979685784,0
NA,NA,Liege,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.4496,5.8492,199715,0,NA,NA,"Liege, Belgium",17995.58479005226,0
NA,NA,Limburg,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.9739,5.3420000000000005,113099,0,NA,NA,"Limburg, Belgium",12890.684659835646,0
NA,NA,Luxembourg,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.0547,5.4677,47413,0,NA,NA,"Luxembourg, Belgium",16534.4967079567,0
NA,NA,Namur,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.331,4.8221,86355,0,NA,NA,"Namur, Belgium",17416.181287210184,0
NA,NA,Unknown,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,NA,NA,29786,27015,NA,NA,"Unknown, Belgium",NA,90.69697173168603
NA,NA,Walloon Brabant,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,50.4,4.35,66321,0,NA,NA,"Walloon Brabant, Belgium",16334.45725446346,0
NA,NA,West Flanders,Belgium,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,51.0536,3.1458,179160,0,NA,NA,"West Flanders, Belgium",14918.25187664714,0
NA,NA,NA,Belize,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,17.1899,-88.4976,30431,578,NA,NA,Belize,7653.26781030177,1.8993789228089777
NA,NA,NA,Benin,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,9.3077,2.3158,24850,161,NA,NA,Benin,204.97891727908757,0.647887323943662
NA,NA,NA,Bhutan,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,27.5142,90.4336,2640,3,NA,NA,Bhutan,342.14086872676944,0.11363636363636365
NA,NA,NA,Bolivia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-16.2902,-63.5887,537559,19171,NA,NA,Bolivia,4605.13719275434,3.5663062101090297
NA,NA,NA,Bosnia and Herzegovina,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,43.9159,17.6791,275065,12586,NA,NA,Bosnia and Herzegovina,8384.04481813208,4.575645756457565
NA,NA,NA,Botswana,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-22.3285,24.6849,195068,2418,NA,NA,Botswana,8295.030032424387,1.2395677404802428
NA,NA,Acre,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-9.0238,-70.812,88213,1848,NA,NA,"Acre, Brazil",10002.211047299405,2.0949293188078855
NA,NA,Alagoas,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-9.5713,-36.782,241490,6352,NA,NA,"Alagoas, Brazil",7235.965466085888,2.6303366599031017
NA,NA,Amapa,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,0.902,-52.003,124634,2003,NA,NA,"Amapa, Brazil",14736.837126698678,1.607105605212061
NA,NA,Amazonas,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-3.4168,-65.8561,429944,13803,NA,NA,"Amazonas, Brazil",10373.602065532548,3.2104181009619857
NA,NA,Bahia,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-12.5797,-41.7007,1260341,27309,NA,NA,"Bahia, Brazil",8473.983571912284,2.1667945421120156
NA,NA,Ceara,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-5.4984,-39.3206,949800,24659,NA,NA,"Ceara, Brazil",10400.699599806308,2.5962307854285114
NA,NA,Distrito Federal,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-15.7998,-47.8645,517746,11035,NA,NA,"Distrito Federal, Brazil",17170.81201405646,2.131353984386166
NA,NA,Espirito Santo,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-19.1834,-40.3089,620456,13180,NA,NA,"Espirito Santo, Brazil",15439.0155898125,2.1242988846624975
NA,NA,Goias,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-15.827,-49.8362,936339,24541,NA,NA,"Goias, Brazil",13328.509790187272,2.62068626381967
NA,NA,Maranhao,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-4.9609,-45.2744,365048,10294,NA,NA,"Maranhao, Brazil",5159.557048787869,2.819903136025947
NA,NA,Mato Grosso,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-12.6819,-56.9211,552833,14001,NA,NA,"Mato Grosso, Brazil",15768.38459609019,2.5023478279861098
NA,NA,Mato Grosso do Sul,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-20.7722,-54.7852,378873,9687,NA,NA,"Mato Grosso do Sul, Brazil",13630.94308499575,2.556480694399713
NA,NA,Minas Gerais,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-18.5122,-44.555,2208075,56198,NA,NA,"Minas Gerais, Brazil",10430.803535260942,2.545112824519095
NA,NA,Para,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-1.9981,-54.9306,609392,16912,NA,NA,"Para, Brazil",7075.503335226113,2.776426984898866
NA,NA,Paraiba,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-7.24,-36.782,460580,9529,NA,NA,"Paraiba, Brazil",11462.554568334948,2.0689131095575144
NA,NA,Parana,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-25.2521,-52.0215,1578963,40798,NA,NA,"Parana, Brazil",13809.418734039318,2.583847753240576
NA,NA,Pernambuco,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-8.8137,-36.9541,639737,20243,NA,NA,"Pernambuco, Brazil",6693.860493450346,3.1642690668196463
NA,NA,Piaui,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-7.7183,-42.7289,331612,7194,NA,NA,"Piaui, Brazil",10128.872821836068,2.1680576459623393
NA,NA,Rio Grande do Norte,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-5.4026,-36.9541,382003,7499,NA,NA,"Rio Grande do Norte, Brazil",10884.488172158914,1.9638305174441908
NA,NA,Rio Grande do Sul,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-30.0346,-51.2177,1491305,36117,NA,NA,"Rio Grande do Sul, Brazil",13107.793551669258,2.421838591032686
NA,NA,Rio de Janeiro,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-22.9068,-43.1729,1343927,69061,NA,NA,"Rio de Janeiro, Brazil",7784.138065211105,5.138746375361162
NA,NA,Rondonia,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-11.5057,-63.5806,277374,6640,NA,NA,"Rondonia, Brazil",15607.140345201084,2.3938797435952903
NA,NA,Roraima,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-2.7376,-62.0751,128408,2051,NA,NA,"Roraima, Brazil",21195.983234311883,1.5966105127066832
NA,NA,Santa Catarina,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-27.2423,-50.2189,1232912,19992,NA,NA,"Santa Catarina, Brazil",17207.934135664585,1.6215269216294432
NA,NA,Sao Paulo,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-23.5505,-46.6333,4439105,154077,NA,NA,"Sao Paulo, Brazil",9667.240713107974,3.470902355317119
NA,NA,Sergipe,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-10.5741,-37.3857,278225,6043,NA,NA,"Sergipe, Brazil",12103.601346154515,2.1719831071974123
NA,NA,Tocantins,Brazil,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-10.1753,-48.2982,232808,3919,NA,NA,"Tocantins, Brazil",14786.70147361568,1.6846178652047727
NA,NA,NA,Brunei,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,4.5353,114.7277,15058,97,NA,NA,Brunei,3441.962316250003,0.644175853366981
NA,NA,NA,Bulgaria,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,42.7339,25.4858,695057,28453,NA,NA,Bulgaria,10003.058238210131,4.093621098701258
NA,NA,NA,Burkina Faso,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,12.2383,-1.5616,16000,286,NA,NA,Burkina Faso,76.54301875524021,1.7875
NA,NA,NA,Burma,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,21.9162,95.956,522402,19104,NA,NA,Burma,960.1249363303968,3.6569538401460946
NA,NA,NA,Burundi,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,-3.3731,29.9189,20415,38,NA,NA,Burundi,171.68762926505838,0.18613764388929707
NA,NA,NA,Cabo Verde,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,16.5388,-23.0418,38370,349,NA,NA,Cabo Verde,6901.2280840593685,0.90956476413865
NA,NA,NA,Cambodia,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,11.55,104.9167,120134,2940,NA,NA,Cambodia,718.5490063951902,2.4472672182729287
NA,NA,NA,Cameroon,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,3.848,11.5021,106794,1791,NA,NA,Cameroon,402.29995904446736,1.6770605090173605
NA,NA,Alberta,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,53.9333,-116.5765,335247,3248,NA,NA,"Alberta, Canada",7545.715289567868,0.9688379016068748
NA,NA,British Columbia,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,53.7267,-127.6476,218426,2333,NA,NA,"British Columbia, Canada",4188.574644689495,1.0680962889033356
NA,NA,Diamond Princess,Canada,2021-11-30,2021,11,30,2020-12-21T13:27:30Z,NA,NA,0,1,NA,NA,"Diamond Princess, Canada",NA,NA
NA,NA,Grand Princess,Canada,2021-11-30,2021,11,30,2020-12-21T13:27:30Z,NA,NA,13,0,NA,NA,"Grand Princess, Canada",NA,0
NA,NA,Manitoba,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,53.7609,-98.8139,67877,1319,NA,NA,"Manitoba, Canada",4905.240412931386,1.9432208259056825
NA,NA,New Brunswick,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,46.5653,-66.4619,8318,125,NA,NA,"New Brunswick, Canada",1053.9453261110584,1.502765087761481
NA,NA,Newfoundland and Labrador,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,53.1355,-57.6604,2057,18,NA,NA,"Newfoundland and Labrador, Canada",395.15668913636074,0.8750607681088964
NA,NA,Northwest Territories,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,64.8255,-124.8457,2060,12,NA,NA,"Northwest Territories,Canada",4527.074542897328,0.5825242718446602
NA,NA,Nova Scotia,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,44.681999999999995,-63.7443,8288,110,NA,NA,"Nova Scotia, Canada",835.4375513454395,1.3272200772200773
NA,NA,Nunavut,Canada,2021-11-30,2021,11,30,2021-11-29T23:22:46Z,70.2998,-83.1076,674,4,NA,NA,"Nunavut, Canada",1710.5296551024037,0.5934718100890207
NA,NA,Ontario,Canada,2021-11-30,2021,11,30,2021-12-01T04:22:29Z,51.2538,-85.3232,624174,10000,NA,NA,"Ontario, Canada",4227.939639057036,1.6034241264999698
