FIPS,Admin2,Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
NA,NA,NA,Afghanistan,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,33.93911,67.709953,157260,7308,NA,NA,Afghanistan,403.9730334256987,4.647081266692102
NA,NA,NA,Albania,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,41.1533,20.1683,199750,3092,NA,NA,Albania,6941.066092153728,1.5479349186483105
NA,NA,NA,Algeria,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,28.0339,1.6596,210344,6064,NA,NA,Algeria,479.6784423120791,2.8828965884455937
NA,NA,NA,Andorra,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,42.5063,1.5218,16712,131,NA,NA,Andorra,21629.457063353395,0.7838678793681187
NA,NA,NA,Angola,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,-11.2027,17.8739,65155,1733,NA,NA,Angola,198.2427697601687,2.6598112193998924
NA,NA,NA,Antigua and Barbuda,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,17.0608,-61.7964,4141,117,NA,NA,Antigua and Barbuda,4228.616943060208,2.825404491668679
NA,NA,NA,Argentina,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,-38.4161,-63.6167,5328416,116554,NA,NA,Argentina,11789.632469422972,2.1874042867523857
NA,NA,NA,Armenia,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,40.0691,45.0382,338120,7535,NA,NA,Armenia,11410.506223943165,2.228498757837454
NA,NA,Australian Capital Territory,Australia,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,-35.4735,149.0124,2130,14,NA,NA,"Australian Capital Territory, Australia",497.54730203223545,0.6572769953051644
NA,NA,New South Wales,Australia,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,-33.8688,151.2093,81674,628,NA,NA,"New South Wales, Australia",1006.0852426706084,0.7689105468080417
NA,NA,Northern Territory,Australia,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,-12.4634,130.8456,288,0,NA,NA,"Northern Territory, Australia",117.26384364820846,0
NA,NA,Queensland,Australia,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,-27.4698,153.0251,2127,7,NA,NA,"Queensland, Australia",41.57951324406216,0.32910202162670427
NA,NA,South Australia,Australia,2021-11-29,2021,11,29,2021-11-30T04:22:53Z,-34.9285,138.6007,932,4,NA,NA,"South Australia, Australia",53.06006262453743,0.4291845493562232
