FIPS,Admin2,Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
NA,NA,NA,Afghanistan,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,33.93911,67.709953,180864,7709,NA,NA,Afghanistan,464.6075207777285,4.262318648266101
NA,NA,NA,Albania,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,41.1533,20.1683,276583,3497,NA,NA,Albania,9610.918062408784,1.2643582577381836
NA,NA,NA,Algeria,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,28.0339,1.6596,265920,6875,NA,NA,Algeria,606.4165908208843,2.585364019253911
NA,NA,NA,Andorra,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,42.5063,1.5218,43224,153,NA,NA,Andorra,55942.53543001359,0.35397001665741257
NA,NA,NA,Angola,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-11.2027,17.8739,99761,1900,NA,NA,Angola,303.5361361989746,1.904551878990788
NA,NA,NA,Antarctica,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-71.9499,23.347,11,0,NA,NA,Antarctica,NA,0
NA,NA,NA,Antigua and Barbuda,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,17.0608,-61.7964,8406,139,NA,NA,Antigua and Barbuda,8583.85752797974,1.6535807756364502
NA,NA,NA,Argentina,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-38.4161,-63.6167,9276618,128973,NA,NA,Argentina,20525.408823041143,1.3903019397802088
NA,NA,NA,Armenia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,40.0691,45.0382,423006,8629,NA,NA,Armenia,14275.14668095736,2.039923783586994
NA,NA,Australian Capital Territory,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-35.4735,149.0124,138919,68,NA,NA,"Australian Capital Territory, Australia",32450.128474655456,0.04894938777273087
NA,NA,New South Wales,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-33.8688,151.2093,2650858,3289,NA,NA,"New South Wales, Australia",32654.07735895541,0.12407303597552188
NA,NA,Northern Territory,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-12.4634,130.8456,73665,52,NA,NA,"Northern Territory, Australia",29993.892508143323,0.07058983234914817
NA,NA,Queensland,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-27.4698,153.0251,1215790,1111,NA,NA,"Queensland, Australia",23766.78721532597,0.09138091282211566
NA,NA,South Australia,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-34.9285,138.6007,542157,465,NA,NA,"South Australia, Australia",30865.755764304013,0.08576851354865841
NA,NA,Tasmania,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-42.8821,147.3272,170733,80,NA,NA,"Tasmania, Australia",31882.913165266105,0.04685678808431879
NA,NA,Victoria,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-37.8136,144.9631,1975358,3588,NA,NA,"Victoria, Australia",29791.44481817222,0.18163796132144147
NA,NA,Western Australia,Australia,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,-31.9505,115.8605,804149,306,NA,NA,"Western Australia, Australia",30569.033680529155,0.0380526494468065
NA,NA,NA,Austria,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,47.5162,14.5501,4311116,19960,NA,NA,Austria,47867.24995558714,0.46298916568238946
NA,NA,NA,Azerbaijan,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,40.1431,47.5769,792785,9713,NA,NA,Azerbaijan,7819.028668506066,1.2251745429088592
NA,NA,NA,Bahamas,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,25.025885,-78.035889,35163,811,NA,NA,Bahamas,8941.685653836765,2.3064016153343
NA,NA,NA,Bahrain,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,26.0275,50.55,591690,1489,NA,NA,Bahrain,34772.91439794591,0.25165204752488635
NA,NA,NA,Bangladesh,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,23.685,90.3563,1953871,29131,NA,NA,Bangladesh,1186.397668391289,1.490937733350871
NA,NA,NA,Barbados,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,13.1939,-59.5432,81929,467,NA,NA,Barbados,28509.835717591544,0.5700057366744377
NA,NA,NA,Belarus,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,53.7098,27.9534,982867,6978,NA,NA,Belarus,10401.456358610318,0.7099638099559757
NA,NA,Antwerp,Belgium,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,51.2195,4.4024,666436,0,NA,NA,"Antwerp, Belgium",35868.73098075012,0
NA,NA,Brussels,Belgium,2022-06-09,2022,6,9,2022-06-10T04:20:55Z,50.8503,4.3517,454065,0,NA,NA,"Brussels, Belgium",37571.304927755926,0
