FIPS,Admin2,Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
NA,NA,NA,Afghanistan,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,33.93911,67.709953,153534,7141,NA,NA,Afghanistan,394.4016006230525,4.651087055635886
NA,NA,NA,Albania,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,41.1533,20.1683,151499,2519,NA,NA,Albania,5264.40336368059,1.6627172456583872
NA,NA,NA,Algeria,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,28.0339,1.6596,198313,5445,NA,NA,Algeria,452.24237881867487,2.7456596390554324
NA,NA,NA,Andorra,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,42.5063,1.5218,15069,130,NA,NA,Andorra,19503.009124441855,0.8626982546950693
NA,NA,NA,Angola,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-11.2027,17.8739,48790,1282,NA,NA,Angola,148.4500765343969,2.6275876204140194
NA,NA,NA,Antigua and Barbuda,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,17.0608,-61.7964,1878,46,NA,NA,Antigua and Barbuda,1917.7354791275225,2.4494142705005326
NA,NA,NA,Argentina,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-38.4161,-63.6167,5207695,112673,NA,NA,Argentina,11522.525655439003,2.1635867691944326
NA,NA,NA,Armenia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,40.0691,45.0382,245264,4924,NA,NA,Armenia,8276.902870309937,2.0076325918194273
NA,NA,Australian Capital Territory,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-35.4735,149.0124,528,3,NA,NA,"Australian Capital Territory, Australia",123.33566923615976,0.5681818181818182
NA,NA,New South Wales,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-33.8688,151.2093,36267,193,NA,NA,"New South Wales, Australia",446.7479674796748,0.5321642264317423
NA,NA,Northern Territory,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-12.4634,130.8456,203,0,NA,NA,"Northern Territory, Australia",82.65472312703584,0
NA,NA,Queensland,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-27.4698,153.0251,1991,7,NA,NA,"Queensland, Australia",38.9209265956407,0.3515821195379206
NA,NA,South Australia,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-34.9285,138.6007,881,4,NA,NA,"South Australia, Australia",50.15656134358098,0.4540295119182747
NA,NA,Tasmania,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-42.8821,147.3272,235,13,NA,NA,"Tasmania, Australia",43.88422035480859,5.531914893617022
NA,NA,Victoria,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-37.8136,144.9631,23429,823,NA,NA,"Victoria, Australia",353.38391227620326,3.512740620598404
NA,NA,Western Australia,Australia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-31.9505,115.8605,1087,9,NA,NA,"Western Australia, Australia",41.32137155021668,0.827966881324747
NA,NA,NA,Austria,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,47.5162,14.5501,692509,13261,NA,NA,Austria,7744.603837271274,1.5485082651144786
NA,NA,NA,Azerbaijan,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,40.1431,47.5769,445278,5879,NA,NA,Azerbaijan,4391.659084688843,1.3202987796387875
NA,NA,NA,Bahamas,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,25.025885,-78.035889,18853,439,NA,NA,Bahamas,4794.175685572463,2.32854187662441
NA,NA,NA,Bahrain,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,26.0275,50.55,273113,1388,NA,NA,Bahrain,16050.52471727797,0.5082145485568245
NA,NA,NA,Bangladesh,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,23.685,90.3563,1517166,26628,NA,NA,Bangladesh,921.2287837644034,1.75511447000526
NA,NA,NA,Barbados,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,13.1939,-59.5432,5417,51,NA,NA,Barbados,1885.0197131930504,0.9414805242754292
NA,NA,NA,Belarus,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,53.7098,27.9534,492399,3847,NA,NA,Belarus,5210.945844680268,0.7812769725364999
NA,NA,Antwerp,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,51.2195,4.4024,158131,0,NA,NA,"Antwerp, Belgium",8457.424333994748,0
NA,NA,Brussels,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.8503,4.3517,156684,0,NA,NA,"Brussels, Belgium",12861.346762377334,0
NA,NA,East Flanders,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,51.0362,3.7373,136849,0,NA,NA,"East Flanders, Belgium",8972.204647747425,0
NA,NA,Flemish Brabant,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.9167,4.5833,94773,0,NA,NA,"Flemish Brabant, Belgium",8199.469997222806,0
NA,NA,Hainaut,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.5257,4.0621,169428,0,NA,NA,"Hainaut, Belgium",12579.667963529446,0
NA,NA,Liege,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.4496,5.8492,141139,0,NA,NA,"Liege, Belgium",12717.51666967021,0
NA,NA,Limburg,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.9739,5.3420000000000005,67465,0,NA,NA,"Limburg, Belgium",7689.458267321655,0
NA,NA,Luxembourg,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.0547,5.4677,33239,0,NA,NA,"Luxembourg, Belgium",11591.549492244169,0
NA,NA,Namur,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.331,4.8221,62377,0,NA,NA,"Namur, Belgium",12580.269123412769,0
NA,NA,Unknown,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,NA,NA,23482,25421,NA,NA,"Unknown, Belgium",NA,108.25738863810578
NA,NA,Walloon Brabant,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,50.4,4.35,46106,0,NA,NA,"Walloon Brabant, Belgium",11355.626214536758,0
NA,NA,West Flanders,Belgium,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,51.0536,3.1458,106983,0,NA,NA,"West Flanders, Belgium",8908.234765122466,0
NA,NA,NA,Belize,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,17.1899,-88.4976,16950,364,NA,NA,Belize,4262.853320121422,2.1474926253687316
NA,NA,NA,Benin,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,9.3077,2.3158,16946,135,NA,NA,Benin,139.7815988817472,0.7966481765608403
NA,NA,NA,Bhutan,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,27.5142,90.4336,2596,3,NA,NA,Bhutan,336.4385209146566,0.11556240369799692
NA,NA,NA,Bolivia,2021-09-06,2021,9,6,2021-09-07T04:21:35Z,-16.2902,-63.5887,492680,18512,NA,NA,Bolivia,4220.669716489182,3.7574084598522366
