FIPS,Admin2,Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
NA,NA,NA,Afghanistan,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,33.93911,67.709953,188820,7758,NA,NA,Afghanistan,485.0450729456978,4.108674928503336
NA,NA,NA,Albania,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,41.1533,20.1683,321345,3570,NA,NA,Albania,11166.342344846758,1.1109555151005928
NA,NA,NA,Algeria,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,28.0339,1.6596,269008,6878,NA,NA,Algeria,613.4586126035816,2.556801284720157
NA,NA,NA,Andorra,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,42.5063,1.5218,45899,154,NA,NA,Andorra,59404.64634698764,0.33551929235931066
NA,NA,NA,Angola,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-11.2027,17.8739,102636,1917,NA,NA,Angola,312.28370680845177,1.867765696246931
NA,NA,NA,Antarctica,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-71.9499,23.347,11,0,NA,NA,Antarctica,NA,0
NA,NA,NA,Antigua and Barbuda,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,17.0608,-61.7964,8820,144,NA,NA,Antigua and Barbuda,9006.617106445552,1.6326530612244898
NA,NA,NA,Argentina,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-38.4161,-63.6167,9602534,129440,NA,NA,Argentina,21246.529294097545,1.3479775234328772
NA,NA,NA,Armenia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,40.0691,45.0382,428648,8637,NA,NA,Armenia,14465.546764109751,2.014939997387134
NA,NA,Australian Capital Territory,Australia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-35.4735,149.0124,198193,110,NA,NA,"Australian Capital Territory, Australia",46295.95888811025,0.05550145565181414
NA,NA,New South Wales,Australia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-33.8688,151.2093,3336902,4525,NA,NA,"New South Wales, Australia",41104.9765952205,0.13560482147812553
NA,NA,Northern Territory,Australia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-12.4634,130.8456,93934,59,NA,NA,"Northern Territory, Australia",38246.74267100977,0.0628100581259182
NA,NA,Queensland,Australia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-27.4698,153.0251,1574198,1757,NA,NA,"Queensland, Australia",30773.10135861597,0.11161238929283356
NA,NA,South Australia,Australia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-34.9285,138.6007,736959,753,NA,NA,"South Australia, Australia",41956.10589239966,0.10217664754755693
NA,NA,Tasmania,Australia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-42.8821,147.3272,240346,167,NA,NA,"Tasmania, Australia",44882.53968253968,0.06948316177510755
NA,NA,Victoria,Australia,2022-08-13,2022,8,13,2022-08-14T04:20:55Z,-37.8136,144.9631,2510325,4940,NA,NA,"Victoria, Australia",37863.693268375086,0.19678726858076143
